TransactionAmount,TransactionDate,TransactionType,Channel,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,hour,day_of_week,days_since_last,TransactionType_enc,Channel_enc,anomaly,anomaly_score,reasons
675.37,2023-12-29 16:45:06,Credit,Online,31,1,4704.91,2024-11-04 08:11:11,16,4,311,0,2,1,0.004575408184998686,[]
94.82,2023-03-21 16:36:30,Credit,Branch,56,1,1267.72,2024-11-04 08:12:17,16,1,594,0,1,1,0.08897256219805061,[]
425.18,2023-02-20 16:16:39,Credit,Online,135,1,5790.55,2024-11-04 08:11:26,16,0,623,0,2,1,0.08851502826290608,[]
50.28,2023-02-02 16:20:28,Debit,Branch,65,1,5729.1,2024-11-04 08:06:46,16,3,641,1,1,1,0.11654491982782667,[]
864.72,2023-08-25 16:35:39,Credit,Branch,58,1,7379.38,2024-11-04 08:11:10,16,4,437,0,1,1,0.02496240492453594,[]
70.68,2023-11-22 17:01:08,Debit,Online,105,1,1478.41,2024-11-04 08:10:55,17,2,348,1,2,1,0.11396649857593272,[]
261.77,2023-01-12 18:07:21,Debit,Online,46,1,824.71,2024-11-04 08:11:48,18,3,662,1,2,1,0.0364804093900839,[]
183.22,2023-10-05 18:40:15,Debit,ATM,63,1,1024.42,2024-11-04 08:07:27,18,3,396,1,0,1,0.08496040057044846,[]
58.32,2023-07-31 16:21:15,Credit,Branch,275,4,6027.49,2024-11-04 08:06:58,16,0,462,0,1,-1,-0.026432569171570774,"['High login attempts (4)', 'Unusually long transaction duration']"
156.86,2023-01-30 16:37:53,Debit,ATM,102,1,14453.35,2024-11-04 08:10:27,16,0,644,1,0,1,0.05155874762453183,[]
120.67,2023-12-25 18:16:39,Debit,ATM,233,1,5374.54,2024-11-04 08:12:08,18,0,315,1,0,1,0.04988064650049806,[]
308.62,2023-10-06 18:59:06,Credit,Branch,101,1,9148.08,2024-11-04 08:06:47,18,4,395,0,1,1,0.006789974804237375,[]
506.81,2023-12-20 16:17:24,Debit,ATM,41,1,2757.23,2024-11-04 08:08:00,16,2,320,1,0,1,0.10678625738731651,[]
328.39,2023-11-09 16:47:01,Debit,ATM,108,1,2523.83,2024-11-04 08:11:57,16,3,361,1,0,1,0.12373652877841274,[]
796.3,2023-03-22 16:03:01,Debit,Branch,64,1,1498.79,2024-11-04 08:08:32,16,2,593,1,1,1,0.09764726143129249,[]
72.47,2023-10-17 18:02:43,Debit,Online,72,1,1305.56,2024-11-04 08:11:10,18,1,384,1,2,1,0.08359260782484201,[]
279.6,2023-05-31 16:28:06,Debit,ATM,131,1,1910.9,2024-11-04 08:06:53,16,2,523,1,0,1,0.14742600678807433,[]
304.2,2023-06-08 16:06:13,Debit,Online,102,1,423.64,2024-11-04 08:10:19,16,3,515,1,2,1,0.10950909307496043,[]
351.38,2023-06-26 18:41:55,Debit,Branch,21,1,7606.63,2024-11-04 08:06:32,18,0,497,1,1,1,0.08407803669223851,[]
86.07,2023-11-20 18:40:45,Debit,Branch,23,1,842.56,2024-11-04 08:12:19,18,0,350,1,1,1,0.07720984457936009,[]
604.5,2023-08-08 18:39:24,Debit,ATM,80,1,709.42,2024-11-04 08:06:32,18,1,454,1,0,1,0.0805268132329861,[]
258.7,2023-02-22 17:12:15,Debit,ATM,123,1,1358.37,2024-11-04 08:06:36,17,2,621,1,0,1,0.12746358235372168,[]
994.63,2023-06-21 16:00:07,Debit,Online,158,1,13538.14,2024-11-04 08:09:25,16,2,502,1,2,1,0.03339450308664316,[]
11.46,2023-01-31 17:14:32,Credit,Branch,64,1,7258.33,2024-11-04 08:08:10,17,1,643,0,1,1,0.06058302949913963,[]
63.76,2023-06-27 17:44:24,Debit,ATM,100,1,4980.26,2024-11-04 08:10:22,17,1,496,1,0,1,0.13304977716138677,[]
446.83,2023-06-26 18:51:31,Credit,Branch,143,1,1623.5,2024-11-04 08:09:33,18,0,497,0,1,1,0.057227823328903527,[]
63.54,2023-05-22 18:23:18,Debit,ATM,136,1,4401.78,2024-11-04 08:07:31,18,0,532,1,0,1,0.11055363618893038,[]
81.11,2023-10-16 18:07:26,Debit,Online,110,1,2051.37,2024-11-04 08:07:46,18,0,385,1,2,1,0.09166988198421211,[]
441.26,2023-02-27 16:07:46,Credit,Branch,87,5,13704.92,2024-11-04 08:11:41,16,0,616,0,1,-1,-0.05450738771578456,['High login attempts (5)']
170.96,2023-12-28 16:46:46,Debit,Branch,69,1,13374.89,2024-11-04 08:06:53,16,3,312,1,1,1,0.061925115553996934,[]
48.51,2023-01-09 17:22:18,Debit,Branch,69,1,3363.23,2024-11-04 08:10:53,17,0,665,1,1,1,0.12316096041577823,[]
325.03,2023-01-11 17:04:19,Debit,Branch,106,1,13521.76,2024-11-04 08:10:08,17,2,663,1,1,1,0.07165214318922009,[]
125.83,2023-05-29 17:14:03,Debit,ATM,138,1,6109.86,2024-11-04 08:11:30,17,0,525,1,0,1,0.14715824656257975,[]
506.83,2023-04-24 17:27:12,Debit,Branch,45,1,9975.79,2024-11-04 08:07:31,17,0,560,1,1,1,0.11324443243113724,[]
738.94,2023-10-09 18:54:21,Debit,Branch,173,1,13856.18,2024-11-04 08:08:51,18,0,392,1,1,1,0.035576616518305904,[]
180.36,2023-05-30 16:12:10,Credit,Online,55,1,9905.23,2024-11-04 08:06:40,16,1,524,0,2,1,0.06876810518068732,[]
225.1,2023-12-11 17:28:44,Debit,ATM,35,1,1547.71,2024-11-04 08:07:08,17,0,329,1,0,1,0.10905956162686081,[]
359.51,2023-11-30 18:08:39,Debit,Online,157,1,7153.72,2024-11-04 08:12:11,18,3,340,1,2,1,0.05412010880313489,[]
720.46,2023-12-07 16:10:40,Debit,Branch,44,1,3101.54,2024-11-04 08:08:35,16,3,333,1,1,1,0.07915401764496088,[]
1116.57,2023-02-23 16:54:09,Debit,ATM,104,1,1393.14,2024-11-04 08:07:14,16,3,620,1,0,1,0.025053360949597314,[]
291.46,2023-02-08 16:29:56,Debit,ATM,135,1,7142.53,2024-11-04 08:10:03,16,2,635,1,0,1,0.11347334188400088,[]
1192.95,2023-12-04 18:30:00,Debit,Branch,73,1,325.15,2024-11-04 08:08:01,18,0,336,1,1,1,0.005713846272239587,[]
98.24,2023-04-10 17:58:46,Debit,Online,148,1,580.66,2024-11-04 08:08:58,17,0,574,1,2,1,0.12142757717989866,[]
100.48,2023-02-17 16:53:25,Credit,Branch,104,1,6149.81,2024-11-04 08:12:12,16,4,626,0,1,1,0.03941142835159095,[]
45.9,2023-07-04 18:55:57,Debit,Branch,264,1,5698.25,2024-11-04 08:07:45,18,1,489,1,1,1,0.049757139000162987,[]
258.21,2023-11-27 17:19:31,Debit,Online,225,1,9562.41,2024-11-04 08:10:11,17,0,343,1,2,1,0.08662493929476173,[]
1079.11,2023-05-05 16:42:25,Debit,Online,211,1,2038.31,2024-11-04 08:07:41,16,4,549,1,2,1,0.002481231254617411,[]
287.51,2023-05-22 16:57:31,Debit,Online,255,1,187.65,2024-11-04 08:08:19,16,0,532,1,2,1,0.09426625876535516,[]
501.3,2023-05-22 18:27:37,Credit,Online,146,1,8520.08,2024-11-04 08:08:07,18,0,532,0,2,1,0.025531690811167462,[]
26.1,2023-02-17 16:21:21,Debit,ATM,32,1,1435.72,2024-11-04 08:07:09,16,4,626,1,0,1,0.0678758728761869,[]
436.77,2023-09-28 16:14:49,Debit,ATM,176,1,825.69,2024-11-04 08:09:11,16,3,403,1,0,1,0.10610470972201452,[]
292.38,2023-05-15 16:49:14,Debit,ATM,224,1,5803.89,2024-11-04 08:09:42,16,0,539,1,0,1,0.13351975700969154,[]
1026.46,2023-06-21 16:40:17,Debit,Branch,165,1,3134.47,2024-11-04 08:07:24,16,2,502,1,1,1,0.06740169493555825,[]
25.29,2023-07-27 18:34:19,Debit,Online,125,1,5374.69,2024-11-04 08:06:44,18,3,466,1,2,1,0.07759445394447528,[]
123.35,2023-08-11 17:00:56,Credit,Online,10,1,6852.16,2024-11-04 08:09:58,17,4,451,0,2,1,0.036797763515363346,[]
139.52,2023-09-22 18:02:42,Debit,Branch,31,1,1570.22,2024-11-04 08:08:00,18,4,409,1,1,1,0.07907303588404868,[]
51.2,2023-03-13 18:45:47,Debit,Online,83,1,730.6,2024-11-04 08:06:44,18,0,602,1,2,1,0.07874478612201685,[]
122.85,2023-11-29 17:38:53,Credit,Online,127,3,13185.39,2024-11-04 08:07:00,17,2,341,0,2,-1,-0.0406773606096158,['High login attempts (3)']
161.38,2023-11-09 16:06:17,Credit,Online,101,1,3900.34,2024-11-04 08:10:55,16,3,361,0,2,1,0.05874942166192754,[]
2.51,2023-04-17 16:04:21,Debit,Online,32,1,4891.56,2024-11-04 08:11:22,16,0,567,1,2,1,0.11803219473762161,[]
22.62,2023-05-10 16:35:02,Debit,ATM,102,1,7682.0,2024-11-04 08:11:17,16,2,544,1,0,1,0.13397451480361489,[]
126.83,2023-02-20 16:40:25,Debit,Branch,39,1,6100.98,2024-11-04 08:10:31,16,0,623,1,1,1,0.12474176466323206,[]
46.6,2023-08-30 17:54:55,Debit,Online,68,1,1562.9,2024-11-04 08:06:23,17,2,432,1,2,1,0.1274969270993171,[]
243.8,2023-01-03 16:42:41,Debit,Branch,48,1,13732.81,2024-11-04 08:10:09,16,1,671,1,1,1,0.07122065404725075,[]
231.51,2023-08-28 17:22:16,Credit,Branch,96,1,5790.7,2024-11-04 08:12:09,17,0,434,0,1,1,0.10787803416772357,[]
175.05,2023-01-02 17:05:16,Debit,Online,34,1,1447.35,2024-11-04 08:08:09,17,0,672,1,2,1,0.09387756722972174,[]
762.74,2023-05-02 17:24:54,Debit,ATM,244,1,207.1,2024-11-04 08:06:39,17,1,552,1,0,1,0.05049707190880248,[]
34.03,2023-05-22 17:09:30,Debit,Branch,38,1,3077.2,2024-11-04 08:09:59,17,0,532,1,1,1,0.14184607862063286,[]
15.95,2023-03-14 17:10:00,Debit,Branch,52,1,1983.0,2024-11-04 08:11:39,17,1,601,1,1,1,0.12844468613815008,[]
926.53,2023-11-24 17:24:24,Debit,ATM,107,1,3120.1,2024-11-04 08:06:24,17,4,346,1,0,1,0.0448404501698747,[]
101.51,2023-03-23 16:17:51,Credit,Online,199,1,3052.47,2024-11-04 08:11:54,16,3,592,0,2,1,0.047965305972248684,[]
309.42,2023-10-18 16:51:31,Debit,Branch,42,1,8564.46,2024-11-04 08:10:21,16,2,383,1,1,1,0.1324659364567789,[]
257.6,2023-12-18 16:30:46,Credit,Online,293,1,7950.74,2024-11-04 08:09:57,16,0,322,0,2,1,0.017540191957570173,[]
746.78,2023-11-27 16:29:16,Credit,Branch,64,1,1699.81,2024-11-04 08:07:44,16,0,343,0,1,1,0.06233849157345639,[]
82.01,2023-12-25 17:27:57,Credit,Branch,156,1,287.46,2024-11-04 08:07:14,17,0,315,0,1,1,0.04476293124928965,[]
476.99,2023-01-10 16:00:32,Debit,Online,187,1,1154.48,2024-11-04 08:10:10,16,1,664,1,2,1,0.08281109074576781,[]
320.11,2023-08-31 16:26:37,Debit,Branch,130,1,4076.48,2024-11-04 08:07:38,16,3,431,1,1,1,0.14506818032433488,[]
333.39,2023-09-11 16:36:59,Debit,ATM,35,1,10628.59,2024-11-04 08:08:37,16,0,420,1,0,1,0.10499279126558253,[]
10.3,2023-12-07 16:59:06,Debit,ATM,197,1,7801.32,2024-11-04 08:10:12,16,3,333,1,0,1,0.07594837715161706,[]
737.46,2023-01-03 16:28:03,Credit,Branch,75,4,634.16,2024-11-04 08:07:37,16,1,671,0,1,-1,-0.04923337483551715,"['High login attempts (4)', 'Amount is over 50% of account balance']"
416.55,2023-05-05 17:31:53,Debit,Online,73,1,922.96,2024-11-04 08:07:20,17,4,549,1,2,1,0.08705218912935125,[]
84.91,2023-10-16 18:38:15,Debit,Online,68,1,1671.86,2024-11-04 08:06:59,18,0,385,1,2,1,0.08785713299426862,[]
98.95,2023-12-29 17:37:37,Debit,Branch,73,1,5670.82,2024-11-04 08:07:52,17,4,311,1,1,1,0.08820137829673685,[]
18.14,2023-02-17 18:46:59,Credit,ATM,48,1,6020.85,2024-11-04 08:11:08,18,4,626,0,0,-1,-0.01194090089437816,['Statistical outlier across multiple factors']
1154.79,2023-08-02 17:52:47,Debit,ATM,108,1,6180.3,2024-11-04 08:11:47,17,2,460,1,0,1,0.05596841294800836,[]
215.13,2023-01-05 16:02:42,Debit,Online,114,1,3956.69,2024-11-04 08:08:16,16,3,669,1,2,1,0.09437572788403215,[]
218.57,2023-10-16 16:30:38,Credit,Branch,102,1,13869.86,2024-11-04 08:08:19,16,0,385,0,1,1,0.05855740804023435,[]
341.88,2023-06-14 16:34:43,Debit,ATM,89,1,4159.52,2024-11-04 08:11:00,16,2,509,1,0,1,0.14728506417794407,[]
691.92,2023-07-10 16:37:18,Debit,Online,61,1,1084.65,2024-11-04 08:12:13,16,0,483,1,2,1,0.10655820962636509,[]
50.43,2023-07-10 16:06:28,Debit,Branch,51,1,9794.26,2024-11-04 08:09:10,16,0,483,1,1,1,0.1382772032433024,[]
440.43,2023-09-21 17:41:34,Debit,Branch,23,1,5123.24,2024-11-04 08:07:52,17,3,410,1,1,1,0.11487909442987349,[]
299.03,2023-01-19 17:27:01,Debit,Branch,52,1,1381.28,2024-11-04 08:10:02,17,3,655,1,1,1,0.10926059837409313,[]
1.98,2023-12-25 17:41:33,Debit,ATM,170,1,11619.1,2024-11-04 08:10:47,17,0,315,1,0,1,0.055723870361056416,[]
173.45,2023-12-25 16:25:43,Debit,ATM,161,1,9077.62,2024-11-04 08:07:11,16,0,315,1,0,1,0.09466632197866226,[]
438.76,2023-02-13 16:48:50,Debit,Branch,73,1,1824.19,2024-11-04 08:11:13,16,0,630,1,1,1,0.1317173792854035,[]
519.62,2023-11-23 17:42:11,Credit,Online,40,1,4159.33,2024-11-04 08:06:37,17,3,347,0,2,1,0.031791597094939616,[]
738.68,2023-03-07 16:36:08,Debit,Online,124,1,14352.33,2024-11-04 08:11:40,16,1,608,1,2,1,0.03670640776338263,[]
151.14,2023-06-01 16:18:49,Debit,Online,38,1,2156.54,2024-11-04 08:11:40,16,3,522,1,2,1,0.11654086092061183,[]
75.77,2023-08-07 17:48:31,Debit,Branch,148,1,8361.7,2024-11-04 08:09:47,17,0,455,1,1,1,0.1444246029934108,[]
444.52,2023-04-04 16:11:34,Debit,Online,17,1,5424.6,2024-11-04 08:06:58,16,1,580,1,2,1,0.10129327815424571,[]
5.29,2023-03-08 18:51:57,Debit,Online,276,1,11263.89,2024-11-04 08:09:14,18,2,607,1,2,-1,-0.0046249802503388615,['Unusually long transaction duration']
97.63,2023-05-15 16:05:06,Credit,Online,127,1,12467.31,2024-11-04 08:11:10,16,0,539,0,2,1,0.06116288450995988,[]
256.95,2023-05-04 16:37:21,Debit,Branch,71,1,2531.24,2024-11-04 08:08:10,16,3,550,1,1,1,0.14473549904284538,[]
734.86,2023-12-08 16:36:30,Credit,Branch,290,1,6242.03,2024-11-04 08:08:49,16,4,332,0,1,-1,-0.026002287127013135,['Unusually long transaction duration']
1250.94,2023-02-28 17:45:06,Debit,ATM,107,2,11565.97,2024-11-04 08:08:33,17,1,615,1,0,-1,-0.03670558747130337,['Unusually large amount ($1250.94)']
84.28,2023-06-12 17:09:17,Debit,Branch,142,1,13586.06,2024-11-04 08:07:40,17,0,511,1,1,1,0.10674140774271473,[]
927.45,2023-08-07 18:52:42,Debit,ATM,95,1,1161.84,2024-11-04 08:07:13,18,0,455,1,0,1,0.057303232661441994,[]
202.49,2023-12-28 16:30:32,Credit,ATM,69,1,7447.1,2024-11-04 08:08:28,16,3,312,0,0,1,0.02321004602270782,[]
154.99,2023-08-28 17:07:08,Debit,Branch,53,1,1419.31,2024-11-04 08:08:06,17,0,434,1,1,1,0.14963695107581532,[]
481.53,2023-09-12 17:21:48,Debit,Branch,277,1,6142.54,2024-11-04 08:11:54,17,1,419,1,1,1,0.09197578599280631,[]
172.92,2023-08-28 16:56:05,Debit,Online,212,1,416.37,2024-11-04 08:08:14,16,0,434,1,2,1,0.12189061064032014,[]
275.59,2023-10-10 16:49:03,Credit,Branch,238,1,6313.22,2024-11-04 08:10:12,16,1,391,0,1,1,0.07733801844770316,[]
207.2,2024-01-01 16:12:32,Debit,Online,133,1,8092.94,2024-11-04 08:06:23,16,0,308,1,2,1,0.10449983130903001,[]
136.82,2023-08-25 18:24:06,Debit,Branch,14,1,6229.13,2024-11-04 08:08:03,18,4,437,1,1,1,0.06741787695969603,[]
624.0,2023-02-16 17:34:34,Debit,Branch,132,5,4976.18,2024-11-04 08:11:42,17,3,627,1,1,-1,-0.013368661346912503,['High login attempts (5)']
179.38,2023-08-10 18:31:00,Debit,Online,28,1,8741.51,2024-11-04 08:08:34,18,3,452,1,2,1,0.0508214426836614,[]
10.15,2023-02-23 16:51:34,Debit,ATM,58,5,7155.04,2024-11-04 08:11:00,16,3,620,1,0,-1,-0.03442811579104921,['High login attempts (5)']
26.3,2023-12-12 16:57:29,Debit,ATM,33,1,7473.73,2024-11-04 08:09:28,16,1,328,1,0,1,0.09677055712447608,[]
319.5,2023-06-09 16:03:24,Credit,Branch,69,1,2366.3,2024-11-04 08:10:45,16,4,514,0,1,1,0.05988122415806296,[]
182.42,2023-03-22 16:59:56,Debit,Branch,137,1,3051.29,2024-11-04 08:10:41,16,2,593,1,1,1,0.1452413866621743,[]
716.62,2023-04-10 16:04:28,Debit,ATM,241,1,6987.4,2024-11-04 08:10:05,16,0,574,1,0,1,0.0838198612033697,[]
222.96,2023-03-23 17:26:31,Credit,ATM,150,1,7370.41,2024-11-04 08:12:21,17,3,592,0,0,1,0.04469749837238646,[]
79.77,2023-01-23 16:50:55,Debit,ATM,167,1,5010.31,2024-11-04 08:08:44,16,0,651,1,0,1,0.12079308280796036,[]
431.08,2023-07-17 18:24:15,Debit,Branch,25,1,6760.22,2024-11-04 08:06:52,18,0,476,1,1,1,0.08695580688292426,[]
592.24,2023-10-16 16:49:07,Debit,ATM,140,1,9817.05,2024-11-04 08:07:20,16,0,385,1,0,1,0.10791421863683176,[]
200.19,2023-07-18 18:11:40,Credit,Branch,108,1,4389.96,2024-11-04 08:12:17,18,1,475,0,1,1,0.07204587004594232,[]
297.5,2023-03-27 17:16:41,Credit,Branch,80,1,6768.14,2024-11-04 08:07:49,17,0,588,0,1,1,0.10148931842963582,[]
345.86,2023-11-20 16:41:44,Debit,ATM,145,1,1504.64,2024-11-04 08:09:26,16,0,350,1,0,1,0.13412711390894044,[]
343.88,2023-12-11 16:37:20,Debit,Online,97,1,6486.18,2024-11-04 08:12:01,16,0,329,1,2,1,0.11659063005796128,[]
16.52,2023-01-04 17:00:58,Credit,Online,135,1,835.53,2024-11-04 08:07:28,17,2,670,0,2,1,0.019452075579632244,[]
162.1,2023-12-06 17:34:01,Debit,Branch,151,1,8576.65,2024-11-04 08:08:09,17,2,334,1,1,1,0.11396198594927898,[]
36.12,2023-11-29 17:55:07,Debit,Online,234,1,1593.03,2024-11-04 08:08:11,17,2,341,1,2,1,0.08290502850330311,[]
354.91,2023-12-18 16:33:07,Debit,ATM,191,1,3872.55,2024-11-04 08:09:08,16,0,322,1,0,1,0.11390327050501187,[]
38.41,2023-04-11 16:06:20,Debit,ATM,117,1,9129.68,2024-11-04 08:07:27,16,1,573,1,0,1,0.11974380902553955,[]
53.52,2023-03-31 16:18:37,Debit,Branch,55,1,2227.49,2024-11-04 08:08:36,16,4,584,1,1,1,0.11059585054956078,[]
498.59,2023-10-23 18:41:35,Debit,Online,138,1,2619.46,2024-11-04 08:11:11,18,0,378,1,2,1,0.06929853751790571,[]
13.3,2023-06-06 16:36:30,Debit,ATM,63,1,213.0,2024-11-04 08:09:17,16,1,517,1,0,1,0.12688609436676962,[]
189.65,2023-09-25 16:32:45,Debit,ATM,60,1,8457.09,2024-11-04 08:11:01,16,0,406,1,0,1,0.1437659823764934,[]
255.32,2023-09-13 16:14:04,Debit,ATM,27,1,6290.62,2024-11-04 08:07:29,16,2,418,1,0,1,0.13278542065363658,[]
230.51,2023-02-17 18:01:18,Credit,Branch,56,1,9522.37,2024-11-04 08:10:49,18,4,626,0,1,-1,-0.0026528287506756287,['Statistical outlier across multiple factors']
237.74,2023-06-12 18:51:29,Debit,ATM,152,1,11795.12,2024-11-04 08:10:26,18,0,511,1,0,1,0.08038517258143146,[]
512.76,2023-04-11 16:37:54,Debit,ATM,26,1,5121.36,2024-11-04 08:07:06,16,1,573,1,0,1,0.1091837377427049,[]
151.37,2023-04-03 16:55:21,Debit,ATM,53,1,8356.08,2024-11-04 08:08:41,16,0,581,1,0,1,0.13159910626645216,[]
85.01,2023-01-23 18:35:43,Credit,ATM,157,1,1299.4,2024-11-04 08:08:58,18,0,651,0,0,1,0.001817523510730834,[]
444.47,2023-01-16 16:15:57,Debit,Online,61,1,6062.94,2024-11-04 08:10:42,16,0,658,1,2,1,0.10211242160083872,[]
184.19,2023-04-24 16:28:14,Debit,ATM,58,1,7588.67,2024-11-04 08:10:28,16,0,560,1,0,1,0.14454647800222498,[]
879.25,2023-11-07 17:44:12,Credit,Online,137,1,125.85,2024-11-04 08:08:02,17,1,363,0,2,1,0.019854377495606146,[]
55.98,2023-09-25 16:41:04,Credit,Branch,87,1,7047.04,2024-11-04 08:12:04,16,0,406,0,1,1,0.0999676936422163,[]
54.91,2023-02-13 16:08:58,Credit,ATM,275,1,7927.27,2024-11-04 08:07:25,16,0,630,0,0,1,0.007616897433294079,[]
1047.69,2023-10-16 16:32:31,Debit,Online,139,1,1889.78,2024-11-04 08:10:42,16,0,385,1,2,1,0.06032554273740154,[]
393.74,2023-12-04 18:11:56,Debit,Online,90,1,1769.06,2024-11-04 08:06:52,18,0,336,1,2,1,0.07436639846271664,[]
58.94,2023-01-16 16:16:42,Debit,Online,26,1,4575.98,2024-11-04 08:08:38,16,0,658,1,2,1,0.0971849092925362,[]
515.57,2023-01-02 17:26:34,Debit,ATM,56,1,9269.67,2024-11-04 08:06:54,17,0,672,1,0,1,0.07148471474830409,[]
332.15,2023-10-16 17:12:32,Debit,ATM,105,1,9749.46,2024-11-04 08:07:16,17,0,385,1,0,1,0.11903601924362722,[]
177.94,2023-09-26 16:08:25,Debit,Online,173,1,123.24,2024-11-04 08:11:29,16,1,405,1,2,1,0.1123603530547374,[]
68.68,2023-09-18 16:15:19,Debit,Online,141,1,4718.51,2024-11-04 08:06:27,16,0,413,1,2,1,0.14821983111675996,[]
1431.54,2023-12-11 16:23:59,Debit,Online,84,1,1171.98,2024-11-04 08:08:41,16,0,329,1,2,1,0.018857586230519585,[]
240.03,2023-02-27 17:25:09,Debit,Online,31,1,7807.73,2024-11-04 08:09:41,17,0,616,1,2,1,0.10782541042169558,[]
168.34,2023-06-27 18:14:30,Debit,ATM,240,1,7483.01,2024-11-04 08:11:10,18,1,496,1,0,1,0.05681824979818417,[]
474.77,2023-10-06 18:26:45,Debit,Online,284,1,8494.53,2024-11-04 08:06:24,18,4,395,1,2,-1,-0.003102446034533579,['Unusually long transaction duration']
451.7,2023-03-01 16:56:01,Debit,Online,103,1,8994.67,2024-11-04 08:10:51,16,2,614,1,2,1,0.09638497488247927,[]
243.85,2023-12-20 16:41:44,Debit,Branch,43,1,4576.78,2024-11-04 08:08:53,16,2,320,1,1,1,0.12181690629939879,[]
5.76,2023-08-28 17:13:52,Debit,Branch,164,1,5859.79,2024-11-04 08:09:21,17,0,434,1,1,1,0.13723407350420597,[]
435.08,2023-07-24 16:01:27,Debit,Online,78,1,2103.41,2024-11-04 08:11:15,16,0,469,1,2,1,0.14370159941232014,[]
127.78,2023-04-25 16:41:32,Debit,ATM,170,1,1046.66,2024-11-04 08:10:26,16,1,559,1,0,1,0.13630943003126128,[]
23.14,2023-11-15 17:23:40,Credit,Online,93,1,10536.54,2024-11-04 08:09:21,17,2,355,0,2,1,0.05194880669823254,[]
545.87,2023-01-02 16:31:28,Debit,Branch,41,1,4860.01,2024-11-04 08:09:44,16,0,672,1,1,1,0.08462643478147558,[]
21.21,2023-12-04 16:20:16,Debit,Online,37,1,9575.42,2024-11-04 08:07:18,16,0,336,1,2,1,0.08165361010852867,[]
423.53,2023-08-10 17:08:52,Credit,Branch,81,1,5453.4,2024-11-04 08:07:23,17,3,452,0,1,1,0.07543900861222119,[]
142.1,2023-06-08 17:08:06,Credit,Online,109,1,1545.64,2024-11-04 08:11:56,17,3,515,0,2,1,0.07006512626577777,[]
1413.24,2023-11-06 18:59:24,Debit,ATM,199,1,7272.01,2024-11-04 08:11:26,18,0,364,1,0,-1,-0.009380068361637184,['Unusually large amount ($1413.24)']
114.15,2023-02-21 16:47:54,Debit,ATM,52,1,1612.4,2024-11-04 08:08:38,16,1,622,1,0,1,0.12184832300502729,[]
275.98,2023-12-15 16:04:20,Credit,Online,67,1,6151.05,2024-11-04 08:07:16,16,4,325,0,2,1,0.04072993340011999,[]
590.68,2023-09-25 16:56:21,Debit,Branch,23,1,852.2,2024-11-04 08:09:15,16,0,406,1,1,1,0.1152042962677125,[]
152.42,2023-10-23 16:45:37,Debit,ATM,176,1,9141.79,2024-11-04 08:12:18,16,0,378,1,0,1,0.11942660564367852,[]
395.77,2023-02-27 16:24:11,Credit,Branch,118,1,6425.99,2024-11-04 08:08:17,16,0,616,0,1,1,0.09275493885898067,[]
615.16,2023-02-06 16:40:27,Debit,Online,140,1,214.61,2024-11-04 08:06:37,16,0,637,1,2,1,0.0770262304175161,[]
207.82,2023-02-28 16:34:45,Credit,Online,30,1,229.02,2024-11-04 08:07:02,16,1,615,0,2,1,0.05038737094748058,[]
220.52,2023-06-07 16:07:22,Debit,ATM,152,1,1793.09,2024-11-04 08:07:19,16,2,516,1,0,1,0.14950773093016773,[]
281.47,2023-08-18 17:02:15,Debit,ATM,142,1,4437.48,2024-11-04 08:11:13,17,4,444,1,0,1,0.11597443703976251,[]
57.91,2023-11-28 16:45:08,Credit,Branch,97,1,3641.06,2024-11-04 08:07:03,16,1,342,0,1,1,0.08884087604191948,[]
30.48,2023-12-04 16:27:11,Credit,Branch,78,1,11481.85,2024-11-04 08:07:38,16,0,336,0,1,1,0.04769561857615057,[]
1152.58,2023-09-13 17:58:16,Debit,Branch,180,1,7567.17,2024-11-04 08:11:45,17,2,418,1,1,1,0.04798935645356772,[]
453.09,2023-06-05 16:24:22,Debit,Branch,97,1,6708.65,2024-11-04 08:08:12,16,0,518,1,1,1,0.14989879153330316,[]
424.47,2023-02-27 16:05:35,Debit,Online,116,1,5491.55,2024-11-04 08:08:43,16,0,616,1,2,1,0.12620204150196107,[]
228.4,2023-01-05 16:22:12,Debit,ATM,116,1,9598.43,2024-11-04 08:09:36,16,3,669,1,0,1,0.08940965846685545,[]
67.17,2023-07-03 18:03:48,Debit,Online,48,1,14410.44,2024-11-04 08:08:55,18,0,490,1,2,1,0.0321252710699611,[]
284.89,2023-12-18 17:53:03,Debit,Online,115,1,9738.6,2024-11-04 08:06:51,17,0,322,1,2,1,0.09695493726073856,[]
118.69,2023-02-13 18:36:21,Debit,Online,296,1,749.34,2024-11-04 08:10:00,18,0,630,1,2,1,0.005847345296104534,[]
221.33,2023-10-18 18:17:05,Debit,ATM,276,1,1185.43,2024-11-04 08:09:51,18,2,383,1,0,1,0.04936125530913704,[]
252.31,2023-03-29 16:10:33,Credit,ATM,172,1,1584.6,2024-11-04 08:12:07,16,2,586,0,0,1,0.06430436396614603,[]
58.85,2023-05-15 17:15:25,Credit,Online,115,1,1789.8,2024-11-04 08:06:34,17,0,539,0,2,1,0.0905042728678424,[]
194.68,2023-04-24 16:32:48,Debit,Online,165,1,14494.18,2024-11-04 08:11:54,16,0,560,1,2,1,0.07004726993256438,[]
433.53,2023-10-19 17:06:57,Debit,Branch,231,1,6368.32,2024-11-04 08:09:08,17,3,382,1,1,1,0.10920323046335689,[]
